sounds,centMed,centIqr,bandwidthMed,bandwidthIqr,contrastMed,contrastIqr,rolloffMed,rolloffIqr,flatnessMed,flatnessIqr,zcrMed,zcrStd,zcrIqr,crestMed,crestIqr,fluxMed,fluxStd,fluxIqr,HPRMed,HPRIqr,HNRMed,HNRIqr,LAT,Release,Att_slope,Dec_slope,MPS_rough,F0
n_Xyl_HO_p_C6.wav,3162.085786517787,306.4844483840934,2353.692222752752,138.4046003720232,19.421847213648206,10.432116736365556,5620.166015625,118.4326171875,7.034308509901166e-05,9.337105257145596e-05,0.059326171875,0.0121927578290087,0.010009765625,99.99970245361328,23.9333610534668,0.290527212257943,0.2887373393053489,0.1482864918162304,0.6572645902633667,0.212439626455307,13.604348363010525,1.910770555588135,-1.2360290109994088,0.1704761904761904,15.56675610704661,-10.735818826812148,50.17709088615473,1046.5
n_Fl-flatt-C6-mf.wav,2714.065053031887,199.12684703356308,3540.455258770208,272.9278847563223,21.720504048221983,15.909149724570202,3919.04296875,1033.59375,0.0001691998913884,4.353537224233151e-05,0.04736328125,0.0011245267923987,0.0,220.57827758789065,19.30713653564453,0.0387326800575458,0.096122267768312,0.0191326107433226,0.8956385850906372,0.0551750808954238,25.994119054128767,2.199354379700175,-1.121472993975852,6.142789115646258,12.109892992338372,-0.0464176870721165,60.533832531926016,1046.5
n_Hn-ord-C4-pp.wav,491.8001531983313,11.03706600176639,812.0001456526934,41.24346514283821,20.8164056743873,9.712069740230575,538.330078125,21.533203125,4.378398443805054e-07,9.79821876967435e-08,0.01171875,0.0004001388942786,0.00048828125,224.2593688964844,11.268074035644531,0.0146981973879164,0.0824241778935799,0.005464214301687,0.8605478405952454,0.0631024688482284,37.51788014848576,2.927122239735631,-1.0907982532364844,6.228956916099773,8.47080680439381,-0.049872935098008,57.81681343210729,261.6
n_Vn-pizz_lv-C5-pp.wav,1461.9457729027529,986.8943610952032,4178.758968795353,1911.9083857434543,18.02891065367076,7.132580241018196,4371.240234375,4995.703125,0.0005612452514469,0.0017784328083507,0.024169921875,0.0054451569763479,0.0030517578125,121.31810760498048,113.75664520263672,0.2633188884868462,0.2879764367132566,0.0957696704953272,0.7680379152297974,0.2719504833221435,19.635321547785203,3.6920431039659833,-1.253150540872541,0.164875283446712,16.248936156322053,-11.88471458725644,47.10979501035551,523.3
n_Ob-flatt-C4-mf.wav,1542.2894883736262,45.60116819548125,1299.3772095193683,46.15285650816236,29.26180988300209,7.156189193040891,2088.720703125,0.0,5.114863142807735e-06,1.1971910680586006e-06,0.0712890625,0.0040695112310951,0.00048828125,92.30718231201172,3.186607360839844,0.0152521460186694,0.0833074088328272,0.0031455788642619,0.9092006087303162,0.0520279705524444,35.03237528268434,3.3853459147360425,-0.8836392778371207,6.741814058956916,7.721927130332053,-0.0726535319313709,56.596159041833225,261.6
n_ASax-ord_C6-mf.wav,1928.2618270054447,98.24580436552014,1631.9537702421635,109.3468472196223,28.10159045967737,23.363431888325746,2142.5537109375,990.52734375,3.2522916626476217e-06,1.1970748232670303e-06,0.04736328125,0.0109873891834247,0.00048828125,223.0604248046875,15.490291595458984,0.0144644830970331,0.0612562922542704,0.010088391824025,0.910607933998108,0.0415388941764831,45.49319357112935,2.2520333383346625,-0.8785466130378231,8.255850340136055,6.526268976120958,-0.0051981056490224,52.18437823719457,1046.5
n_ASax-ord-C5-ff.wav,2771.7466124204184,213.17995882815197,3000.858526548081,314.3314821819504,32.734661984502424,17.681472959888374,3660.64453125,21.533203125,8.16060128272511e-05,6.51365116937086e-05,0.072265625,0.0106424735950613,0.015869140625,98.08309936523438,4.972391128540039,0.0167366110590581,0.0856591147391183,0.0031103579796734,0.7953096032142639,0.0462481677532196,37.77738087943898,2.6353964265947383,-1.002766216243152,5.702312925170068,9.260285891806948,-0.0370240737040844,57.95326341855414,523.3
n_Hp-ord-C5-pp.wav,665.1195680083891,61.51556116427446,2395.4755708427724,2564.0405033449506,17.80923665783826,14.537775353251774,538.330078125,21.533203125,2.149526380890165e-06,3.199644413598435e-05,0.02392578125,0.0009430363296288,0.00048828125,399.826171875,36.73399353027344,0.0244054292204975,0.0987939970182877,0.010286020165331,0.7945443391799927,0.1498689353466034,39.94152912083395,5.003003751992743,-1.106997306059891,0.4375283446712018,11.629720721511802,-3.1754729349464084,47.11861793622224,523.3
n_TpC-stacc-C5-mf.wav,2389.964690022149,767.2909387190523,2054.2891172498703,620.3878059355129,26.211285298960128,16.022557987014846,3639.111328125,2153.3203125,4.093040843144991e-05,9.707842582429294e-05,0.03076171875,0.007683879874635,0.00439453125,82.15299224853516,24.870376586914062,0.1751113381068162,0.3025414170415763,0.0553979946602263,0.6999214887619019,0.2507855892181396,29.277211910755696,4.370051212545214,-1.125924649589951,0.2102267573696145,12.06314897623567,-9.864336000710944,49.296294913014336,523.3
n_Fl-flatt-C5-ff.wav,1743.1122063037596,234.91851247246652,2734.084430110656,334.2010318182297,19.501533009096924,16.08175177617291,2411.71875,452.197265625,8.826201519696042e-05,4.342453757999465e-05,0.02392578125,0.0006332708336859,0.00048828125,173.27232360839844,14.3111572265625,0.0548400070111379,0.0658196924766065,0.0257383224459256,0.6893928647041321,0.050334095954895,22.98175802471502,2.616509866681781,-1.0196410105070774,6.462108843537415,10.52325012121239,-0.0170798949187104,64.39878038635065,523.3
n_Va-pizz_bartok-C4-ff.wav,1187.9757786327175,404.7798804558242,2324.455876348041,574.0540126907817,18.0655292456086,5.84218088353108,2670.1171875,549.0966796875,9.462317393627018e-05,0.0002610670908325,0.0146484375,0.0086467903450672,0.010498046875,132.93917846679688,96.47090911865234,0.1613004275993871,0.2396390750847044,0.0604833334147386,0.7085244655609131,0.2352250516414642,14.787380011901757,3.3250514120454504,-1.2377281308580486,0.1803401360544217,15.625278425683206,-10.28103658032847,50.278230503130175,261.6
n_Fl-flatt-C6-pp.wav,2832.283201174956,330.91703610994,3703.135803887497,396.90924520854696,20.417327191185315,16.818620321347073,4565.0390625,1658.056640625,0.0002040526014752,9.595602750778198e-05,0.04736328125,0.0014828412970952,0.0,232.86672973632807,11.027816772460938,0.0241885248391963,0.0678669327220568,0.0124590052838435,0.8835452198982239,0.0707971453666687,25.681937398437302,2.032257783943759,-0.9540652825517794,6.085918367346939,8.428712707860182,-0.0207045496630203,63.20983714724933,1046.5
n_Acc-ord-C2-pp.wav,1060.22262435416,34.930098571684084,1214.4821486682451,450.8451987803214,15.031237758350189,8.25931142402477,1894.921875,43.06640625,2.864103953470476e-05,6.912522076163441e-05,0.03271484375,0.0084047390222207,0.0048828125,46.82122802734375,2.6065902709960938,0.0441239156973039,0.116993571400557,0.0098055467255502,0.3648064732551574,0.0825245976448059,-0.3654285571111471,1.2611457519053673,-0.4405629661905044,5.992267573696145,3.315251443678137,-0.0839867270724851,59.73505752253175,65.4
n_Vib_ES_So_sp-0_p1_C5.wav,550.5776118254627,33.77772995319765,1349.110893774539,1274.735302229839,14.788475244090495,7.980653947778926,538.330078125,0.0,3.11567248445499e-07,1.3215688525747282e-06,0.02392578125,0.0007932258553017,0.00048828125,423.79486083984375,4.9966583251953125,0.009129563367863,0.0698970683354511,0.0019818378777541,0.9634955525398254,0.0746570974588394,53.16264414587946,2.854138277699036,-1.0041559597711578,1.4325850340136057,9.261917635994898,-0.714136787775401,42.74653198939627,523.3
n_Hn-flatt-C4-ff.wav,1731.1654940175806,178.01974897391187,1782.2301705739994,169.95302894963334,18.04379492421521,8.83244143705375,3186.9140625,322.998046875,6.47304841550067e-05,4.002548666903749e-05,0.02587890625,0.0017601236372645,0.00146484375,53.54939651489258,10.743734359741213,0.0126711616573556,0.0678690986875097,0.0029684672200135,0.4615524709224701,0.087424412369728,8.233373999119305,4.557837119461493,-0.9580704859948024,6.303741496598639,8.310149140925189,-0.013695578196737,66.57670896794647,261.6
n_Cb-harm_artificial-C4-mf.wav,838.1511552530739,54.6741365837712,1609.5798121032055,125.06270861985443,22.13626133009353,5.712398414711224,1291.9921875,129.19921875,1.2987375157536007e-05,3.248883331252728e-06,0.01171875,0.0009007379060437,0.00048828125,172.6585235595703,9.890663146972656,0.0164623758279066,0.0858624736047799,0.0020322143246271,0.7947332859039307,0.1130422949790954,22.5643235912392,3.58473585495965,-0.3680916932148051,3.5903628117913837,1.904337001042672,0.2234468301619438,61.447038204332905,261.6
